mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	63				
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	64				
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65				
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67				
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4	3	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68				
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	69				2
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	70				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	71				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	72				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#		
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	73				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74				
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	75				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	76				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	77				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	78				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	79				
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	80				
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	81				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	82				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2		
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83				
12	12	44	44	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	84				3
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	85				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86				
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	87				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#		
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	88				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	89				
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	90				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	91				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	92				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	93				
13	13	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	94				4
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	95				
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#		
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98				
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	99				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	100				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	101				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	102				
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	105				
