mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	65				
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	66				
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	67				
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	68				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71				
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	74				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	75				
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	76				7
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	77				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	78				
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	81				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	82				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84				
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	85				8
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	86				
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	87				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	88				
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	89				
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	90				
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6	5	
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	91				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	92				9
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	94				
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	95				
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	3	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	96				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	97				
