mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	32				
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5h	#	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	33				
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	34				
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	35				
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	36				2
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	37				
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	38				
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6h		
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39				
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40				
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41				
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	42				
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	43				3
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	44				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	45				
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	46				4
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	47				
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	48				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	49				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	50				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	51				
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	52				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	53				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	54				
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#		
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	55				
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	56				
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\		
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	57				
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	58				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	59				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	60				
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	61				
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	64				
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66				5
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	68				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	70				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	71				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	72				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	73				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	74				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	75				
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	76				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	77				
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5		
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	78				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	79				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	80				
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	81				6
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	82				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	83				7
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	84				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6\		
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	85				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	86				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	87				
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	88				
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	89				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	90				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91				
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	92				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	93				
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6h		
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	94				
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	95				8
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	96				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98				
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	99				
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100				
14	14	105/2	105/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	5b		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102				
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103				
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105				
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106				
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9	4	
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	107				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	h	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	108				
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	109				
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110				
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112				
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113				
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114				
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	115				
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116				
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117				
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	118				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	119				
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	120				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	121				
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	122				
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	123				
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	124				
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5h	#	
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	125				
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	126				
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	127				
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128				
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	129				
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	h		
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	130				
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\		
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	131				
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132				
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133				
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134				
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	135				
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	136				
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	137				
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5b	3	
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	138				
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	139				
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	140				9
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	141				
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	142				
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9	4	
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	143				
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8	3	
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	144				
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	145				
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	146				
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	147				
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	148				
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	b		
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	149				
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	150				
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	h	
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151				
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152				
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	153				
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	154				
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	155				
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	156				
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	157				
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	158				
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	159				
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	160				
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	161				
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	162				
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	163				
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	164				
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	165				
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	166				
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	167				
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	168				
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	169				
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170				
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	171				
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	172				
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	173				
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	174				
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175				
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#	
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176				
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	177				
