mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	65				5
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	66				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67				
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	68				
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6	5	
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	69				
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	70				
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	3	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	71				
11	11	40	40	4.0	0	0	Chord	4/4	1	1	1	1	1	72				
11	11	40	40	4.0	0	0	Chord	4/4	2	1	1	1	1	73				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	76				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77				
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	78				
12	12	89/2	89/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	_		
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	79				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80				
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	83				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	84				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	85				
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87				
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	88				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	89				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	90				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	91				
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	92				
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	93				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	94				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	95				
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	96				
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98				
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99				
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101				
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	102				
